,type_elem,type_middle,sqft,capacity,pop_last_year,pop_this_year,%capacity,baseline_kWh/sqft,baseline kWh/student,baseline_kWh/weekday,baseline_kWh/weekend,basline_kWh,WN^0,WN^1,WN^2,WN^3,weather_start_year,weather_start_month,weather_start_day,start_year,start_month,start_day,year_built,lat,long,elevation_ft,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 0,index,min_90_day_avg,max_90_day_avg,first_10_min_avg,last_10_min_avg,f_l_10_go_down_min,first_10_max_avg,last_10_max_avg,f_l_10_go_down_max,sum_f_l_10_go_down,min_first_half_avg,min_last_half_avg,min_f_l_half_go_down,max_first_half_avg,max_last_half_avg,max_f_l_half_go_down,sum_all_going_down,total_min_avg_minus_school_avg,total_max_avg_minus_school_avg,diff_f10max_minus_l10max,daily_swing,last_20_to_10_max_avg,last20_minus_last10,did_SMA10_go_down,total_perc,environmental_club,art_poster,school_audit,video,energy_lesson,num_online_pledges,pledge_paper,tot_pledges,population,frac_pop_online,frac_pop_tot,frac_paper,Unnamed: 14,Unnamed: 15,Unnamed: 16,population,perc_female,student_ratio,american_indian,asian,latino,black,white,hawaiian,two_more,diversity_score,free_lunch,reduced_lunch,district_per_student,Unnamed: 0,mean,del_mean,first,last,f_l_perc_dec,avg_f_two_days,avg_l_two_days,two_day_perc_dec,avg_f_five_days,avg_l_five_days,five_day_perc_dec,avg_f_half,avg_l_half,halves_perc_dec,coef,intercept,rsquared,30prediction,peak_1,peak_2,peak_3,peak_4,peak_5,peak_6,peak_7,peak_8,peak_9,peak_10,avg_peaks,avg_l_peaks,avg_f_peaks,perc_decrease_peaks,MA10_500,MA10_650,MA10_800,MA10_950,MA50_500,MA50_650,MA50_800,MA50_950,MA100_500,MA100_650,MA100_800,MA100_950,MA200_500,MA200_650,MA200_800,MA200_950,MA300_500,MA300_650,MA300_800,MA300_950,MA400_500,MA400_650,MA400_800,MA400_950,MA300_900,MA300_1000,MA100_decreasing,MA300_bending_down,MA200_bending_down,MA100_cross_MA300,std,std_norm
15,0.0,1.0,104631.0,644.0,658.0,730.0,113.0,0.48,76.32,2551.0,1241.0,50219.0,,,,,2013.0,10.0,27.0,2014.0,1.0,27.0,,40.18639,-105.15725,5047.0,,,,,,,,,,,15.0,15.0,22.2755913978,44.8602150538,30.899,21.3461538462,1.0,49.468,48.1376923077,1.0,2.0,23.9433333333,20.7120833333,1.0,23.9433333333,20.7120833333,1.0,4.0,9.27440860215,10.0297849462,1.33030769231,22.0,36.497,-11.6406923077,1.0,,,,,,,,,,,,,,,,,775.0,54.0,20.0,0.0,3.0,20.0,0.0,74.0,0.0,3.0,0.41,20.0,5.0,9956.0,15.0,85.4048404476,98.6574858282,0.592578369619,0.594490413235,-0.322665104664,0.910382384809,0.567411210865,37.6733095529,1.1122279507,0.966421247535,13.1094262716,1.02745520083,0.971943211463,5.40286226804,-0.000278946358458,1.13975212559,0.0187142836082,0.336386613228,1.41947067567,1.39931587705,1.37962142212,1.35001263188,1.35571444014,1.08224119733,1.38455707441,1.39760766141,1.4424749827,1.39654360366,1.36075595664,1.3406849039,1.38082700937,2.90710604569,0.597170966466,0.566385318718,1.13808037817,0.872832788052,1.14716947814,1.00531802765,0.943869581773,0.480672966469,1.221576847,0.654502341064,0.637099007418,1.29204993222,1.22402155873,0.930956429276,0.637482888793,1.06407357686,1.22133531327,1.04042356566,0.822331363304,0.903649012763,1.22507336484,1.09788556998,0.922142734228,0.841362344838,0.734261538307,0.962637768002,0.0,0.0,0.0,0.0,53.2178375555,0.623124371834
16,1.0,0.0,48000.0,,572.0,497.0,,0.61,50.85,,,29086.0,1885.0,-19.0,0.23,,2014.0,11.0,2.0,2015.0,2.0,2.0,2004.0,40.1937,-105.0866,5038.0,,,,,,,,,,,16.0,16.0,52.9760215054,77.078172043,57.04,45.3323076923,1.0,79.98,70.4830769231,1.0,2.0,56.5526666667,49.6229166667,1.0,56.5526666667,49.6229166667,1.0,4.0,-21.4260215054,-22.188172043,9.49692307692,24.0,68.227,-2.25607692308,1.0,,,,,,,,,,,,,,,,,572.0,48.0,21.0,0.0,1.0,32.0,1.0,62.0,0.0,4.0,0.52,25.0,6.0,9956.0,16.0,51.5509161774,61.0936970754,0.485123547444,0.701036597791,-44.5068171775,0.689277676934,0.59849935185,13.1700660157,1.01691693581,0.925551782792,8.98452467501,1.0063892087,0.992944952565,1.33589033116,5.77763320713e-05,0.971054057632,0.000889793242699,1.137449894,1.47164475636,1.46938934966,1.43804153537,1.41768328523,1.42022490693,1.04754451357,1.46752812198,1.43066269839,1.47926689185,1.42865503921,1.40706410985,1.370731453,1.44339676671,5.03432703924,0.629960885006,0.616264587824,1.46548773182,0.720679729632,0.541325962597,0.498527287176,1.39270934043,0.719149840157,1.22595860211,0.899032556399,0.664934241869,1.2011021989,1.22563028202,1.07413478366,0.779537885743,1.25003340051,1.21529278066,1.13909893378,0.931233210325,1.026349956,1.12050404758,1.167873148,1.00491455827,0.994520606101,0.947970102692,1.06591154029,0.0,0.0,0.0,0.0,32.2532874129,0.625658859328
17,1.0,0.0,48000.0,,602.0,560.0,,0.65,52.1,,,31362.0,1975.0,-11.27,0.06,,2014.0,11.0,2.0,2015.0,2.0,2.0,2008.0,40.144,-105.1737,5055.0,,,,,,,,,,,17.0,17.0,52.7438709677,76.7798924731,56.795,45.2315384615,1.0,79.865,70.1261538462,1.0,2.0,56.2971111111,49.4127083333,1.0,56.2971111111,49.4127083333,1.0,4.0,-21.1938709677,-21.8898924731,9.73884615385,24.0,67.691,-2.43515384615,1.0,,,,,,,,,,,,,,,,,572.0,51.0,18.0,0.0,9.0,7.0,1.0,81.0,0.0,2.0,0.33,9.0,1.0,10860.0,17.0,54.5172105612,63.6314608391,0.600435953949,0.812553617728,-35.327275521,0.681936064537,0.648142996627,4.95545985427,1.04657558858,0.957107024103,8.54869590448,1.00046148387,0.998872686039,0.158806495972,0.000140923149612,0.929397502044,0.0055334289052,1.33525617293,1.55424992596,1.53290626472,1.52808413763,1.54872446726,1.50298775992,1.58898663883,1.48643322199,1.51068775522,1.53264546839,1.71708961417,1.55027952541,1.56716853972,1.5333905111,-2.20283276683,0.745654774236,0.580095070629,1.43316687565,0.679255151369,0.869366515392,0.551856657118,1.42772617369,0.617193166077,1.30532751423,0.654162609472,0.673702873912,1.17501099757,1.30356155498,0.970763701314,0.667989997865,1.19786785534,1.27129342106,1.10043232865,0.861762654273,1.0057683124,1.15334420644,1.15084110271,0.972653869263,0.917866886665,0.853538664592,1.03594965163,0.0,0.0,0.0,0.0,32.4801305174,0.595777556904
18,0.0,0.0,162000.0,,900.0,799.0,,0.41,72.93,,,65634.0,4473.0,-51.2,0.59,,2014.0,11.0,2.0,2015.0,2.0,2.0,2005.0,40.04572,-105.01801,5145.0,,,,,,,,,,,18.0,18.0,53.6889247312,78.5722580645,57.785,46.1853846154,1.0,82.112,71.8138461538,1.0,2.0,57.2302222222,50.3689583333,1.0,57.2302222222,50.3689583333,1.0,4.0,-22.1389247312,-23.6822580645,10.2981538462,24.0,68.881,-2.93284615385,1.0,,,,,,,,,,,,,,,,,799.0,47.0,23.0,0.0,3.0,16.0,0.0,79.0,0.0,2.0,0.35,10.0,4.0,9956.0,18.0,118.599316824,134.011820828,0.59361493342,0.71630085649,-20.6675937823,0.72389497074,0.707612102217,2.24934129683,1.02313268607,0.977498083587,4.46028194641,0.998181276373,1.00203384806,-0.385959122071,0.000136048767364,0.931839567551,0.00802285800576,1.32366001756,1.49842961778,1.48952902976,1.50368540853,1.53701714123,1.65440653932,1.52898768979,1.43729730281,1.38807284176,1.38852978095,1.70336072637,1.51293160783,1.48924966834,1.53661354732,3.08235464086,0.826334396485,0.665557084712,1.45571515885,0.728222157134,0.925071165022,0.721291837831,1.29754431734,0.913008433956,1.27019182026,0.731057861224,0.821511054743,1.13981426798,1.23107712642,0.986570804105,0.760865007582,1.12963878972,1.20857164844,1.07374633545,0.909728571327,1.01242805032,1.11125845109,1.10492087689,0.999844383559,0.942085503046,0.904153673643,1.05424335639,0.0,0.0,0.0,0.0,55.3481069951,0.466681499332
19,0.0,1.0,92700.0,,467.0,467.0,,0.34,67.23,,,31395.0,1729.0,-0.05,-0.05,,2014.0,11.0,2.0,2015.0,2.0,2.0,1976.0,40.184,-105.1178,5023.0,,,,,,,,,,,19.0,19.0,52.9216129032,76.8555913978,56.912,45.3915384615,1.0,79.248,70.7515384615,1.0,2.0,56.3828888889,49.6766666667,1.0,56.3828888889,49.6766666667,1.0,4.0,-21.3716129032,-21.9655913978,8.49646153846,23.0,68.652,-2.09953846154,1.0,,,,,,,,,,,,,,,,,432.0,49.0,15.0,1.0,1.0,63.0,2.0,32.0,0.0,1.0,0.46,74.0,9.0,10860.0,19.0,50.7332266523,59.9652065276,0.590766792055,0.710742077123,-20.3084003165,0.627985354564,0.567894580507,9.56881774727,1.03342182132,0.996702928818,3.5531369424,0.962819245633,1.03647035966,-7.64952657064,-0.00014454869135,1.07241889437,0.00449948237991,0.656118663278,1.49920181031,1.58109059026,1.59055573419,1.54876794359,1.53184916711,1.49935202783,1.43918362346,1.43560264886,1.43512914382,1.67978800517,1.52405206946,1.49781108983,1.55029304909,3.38529281898,0.553597745369,0.515674279685,1.48104251866,0.750244694111,0.972451008816,0.987069067093,1.32331722778,0.652888040704,1.25890441966,0.562804080511,0.628433724876,1.2397349444,1.27536211425,0.903211706851,0.582016067807,1.23412577351,1.27334026859,1.03783550728,0.795833068118,1.0037700632,1.13923872792,1.11592241964,0.911600906004,0.893528567529,0.82239709881,1.08019993036,0.0,0.0,0.0,0.0,34.459520474,0.679229821319
20,1.0,0.0,,,503.0,468.0,,,44.54,,,22403.0,1478.8,-13.29,0.13,,2014.0,11.0,2.0,2015.0,2.0,2.0,,40.2325,-105.0021,5062.0,,,,,,,,,,,20.0,20.0,53.3776344086,78.374516129,57.556,45.6553846154,1.0,81.638,71.67,1.0,2.0,56.9677777778,50.011875,1.0,56.9677777778,50.011875,1.0,4.0,-21.8276344086,-23.484516129,9.968,24.0,68.929,-2.741,1.0,,,,,,,,,,,,,,,,,503.0,48.0,19.0,0.0,0.0,18.0,0.0,81.0,0.0,1.0,0.31,11.0,2.0,9956.0,20.0,38.267392287,44.4685573258,0.472064364473,0.72727883393,-54.063489783,0.597787330341,0.600757978024,-0.496940556006,1.04466409422,0.96600999985,7.5291277648,0.993294978412,1.00598477434,-1.2775455634,-0.000349706566456,1.17520298979,0.0267466711916,0.168048078401,1.40034830685,1.41271693366,1.50742962428,1.43714848739,1.34459990057,1.36499543698,1.38691712335,1.39975695472,1.36374363865,1.56715311703,1.41848095235,1.41651325415,1.42044865055,0.277053056615,0.894955009925,0.554931370389,1.58250301494,0.536530947001,1.59026615727,0.489447184921,1.42813844601,0.424250970932,1.3039344923,0.577649933811,0.688381213333,1.18080029264,1.32520392332,0.937629432141,0.654763431799,1.20634230163,1.32724199808,1.07188393904,0.847255477718,1.00531836271,1.1846555062,1.15625103834,0.961425231364,0.898401255485,0.856053474651,1.05386697406,0.0,0.0,0.0,0.0,25.1916808838,0.658306703914
21,0.0,0.0,,,871.0,871.0,,,75.8,,,66024.0,4163.0,-29.59,0.27,,2014.0,11.0,2.0,2015.0,2.0,2.0,,40.1852,-104.997,4930.0,,,,,,,,,,,21.0,21.0,53.7291397849,78.9739784946,57.897,46.0438461538,1.0,82.401,72.2238461538,1.0,2.0,57.2964444444,50.3847916667,1.0,57.2964444444,50.3847916667,1.0,4.0,-22.1791397849,-24.0839784946,10.1771538462,25.0,69.301,-2.92284615385,1.0,,,,,,,,,,,,,,,,,776.0,51.0,18.0,0.0,2.0,19.0,0.0,79.0,0.0,0.0,0.34,19.0,5.0,10860.0,21.0,109.768888784,130.386716048,0.591199520727,0.680522482257,-15.1087675815,0.74782568924,0.572574198251,23.434804863,1.1129734572,0.90314024192,18.8533889934,1.03342937101,0.965889607798,6.53549870972,1.71294117166e-05,0.99141816473,7.6541699363e-05,1.04075087047,1.57898630656,1.63662335202,1.60057814233,1.54024650689,1.55639173019,1.5560084145,1.55156738029,1.59483548325,1.53167242937,1.83390776696,1.59808175124,1.61359829487,1.5825652076,-1.96093577231,0.673707116607,0.551889508776,2.08641585149,0.619803766081,1.55010348168,0.823937018475,0.963091525696,1.08341215708,1.33773569264,0.621475776664,0.737267315675,1.15226182455,1.3372515588,0.965814092238,0.663990610302,1.20861754521,1.32913043315,1.09214784284,0.867418487038,0.997418406981,1.23902868852,1.16253004701,0.984997788438,0.903432749402,0.866958782324,1.06283982619,0.0,0.0,0.0,0.0,69.3312413506,0.631611034042
22,1.0,0.0,,,346.0,298.0,,,54.29,,,18785.0,1517.0,-13.64,0.08,,2014.0,11.0,2.0,2015.0,2.0,2.0,,40.18337,-105.11473,5017.0,,,,,,,,,,,22.0,22.0,53.3419354839,78.3092473118,57.521,45.6138461538,1.0,81.547,71.6130769231,1.0,2.0,56.9348888889,49.9735416667,1.0,56.9348888889,49.9735416667,1.0,4.0,-21.7919354839,-23.4192473118,9.93392307692,24.0,68.897,-2.71607692308,1.0,,,,,,,,,,,,,,,,,375.0,50.0,17.0,0.0,1.0,22.0,0.0,74.0,0.0,3.0,0.41,56.0,10.0,8114.0,22.0,35.8766191519,40.6813129543,0.457909058277,0.658398251797,-43.7836268788,0.633003570349,0.738213012542,-16.6206712127,1.03985831195,0.974064065096,6.32723190222,1.00165981718,0.997820955246,0.38325006852,-0.00029115311831,1.14586771227,0.0304055942344,0.30734673154,1.64277684765,1.65550987093,1.62953588539,1.63779640221,1.59026615727,1.55034471274,1.49668428816,1.54420311281,1.51427658313,1.73921940036,1.60006132607,1.56894561944,1.63117703269,3.81512319036,0.858131586442,0.647884697764,1.51389916193,0.672494702772,1.37312398654,0.71612062083,1.11269174145,0.620431502276,1.40515724609,0.732889244351,0.716030872127,1.15228908035,1.34528264916,1.02703778018,0.730860415591,1.15862225096,1.29774750501,1.13012426186,0.876146884703,0.991079833948,1.15938658348,1.16609584684,1.00839947505,0.926532186549,0.895077310427,1.02426008189,0.0,0.0,0.0,0.0,18.4178612434,0.513366690586
23,1.0,0.0,,,437.0,384.0,,,61.36,,,26814.0,1992.0,-26.34,0.31,,2014.0,11.0,2.0,2015.0,2.0,2.0,,40.168,-105.0779,5005.0,,,,,,,,,,,23.0,23.0,53.2943010753,78.1913978495,57.478,45.5323076923,1.0,81.334,71.5223076923,1.0,2.0,56.8975555556,49.91625,1.0,56.8975555556,49.91625,1.0,4.0,-21.7443010753,-23.3013978495,9.81169230769,24.0,68.909,-2.61330769231,1.0,,,,,,,,,,,,,,,,,454.0,49.0,15.0,0.0,1.0,89.0,1.0,9.0,0.0,0.0,0.2,67.0,12.0,9956.0,23.0,47.4967446188,57.6166237731,0.47929280128,0.553087542964,-15.396588784,0.585717874132,0.562635335647,3.94089706059,1.02760547589,0.990139791218,3.64592108075,0.950545308686,1.04860344399,-10.315987508,0.000307435289809,0.845974919806,0.0207973290259,1.73138855445,1.13087256551,1.59660709974,1.63290458829,1.60875171273,1.55431351672,1.56185556818,1.45572801247,1.33585078612,1.34020189934,1.35519931256,1.45722850617,1.40976711573,1.5046898966,6.30846136992,0.818943267253,0.557562394635,1.53909651021,0.775120254525,0.82253571099,0.477936178771,1.33233292551,0.859767174445,1.45918960905,0.516254011533,0.613563703517,1.31526089234,1.36181233584,0.921257287475,0.568040829601,1.31219545661,1.30327865987,1.06386963676,0.761585511101,1.0368975532,1.1660889764,1.11684286309,0.935986535587,0.906736667786,0.830464551111,1.11288033514,0.0,0.0,0.0,0.0,33.5246176297,0.705829797363
24,0.0,1.0,129000.0,,814.0,281.0,,0.42,66.45,,,54092.0,3389.0,-27.76,0.32,,2014.0,11.0,2.0,2015.0,2.0,2.0,1970.0,40.09804,-104.93199,4993.0,,,,,,,,,,,24.0,24.0,53.8723655914,79.1940860215,58.037,46.2230769231,1.0,82.699,72.42,1.0,2.0,57.424,50.5427083333,1.0,57.424,50.5427083333,1.0,4.0,-22.3223655914,-24.3040860215,10.279,25.0,69.427,-2.993,1.0,,,,,,,,,,,,,,,,,814.0,47.0,17.0,0.0,0.0,60.0,0.0,39.0,0.0,1.0,0.49,44.0,9.0,9956.0,24.0,96.6660694795,109.737776911,0.634158274046,0.81467541221,-28.465628464,0.765458026552,0.686897457021,10.2632106276,1.04789381327,0.944588513212,9.85837484196,1.00740182674,0.992178816554,1.51111599974,8.29111619258e-05,0.958461507875,0.00290608922706,1.19724565422,1.46785894928,1.53182487832,1.67428872562,1.41893954324,1.42089076072,1.40680352283,1.30372176351,1.35607422547,1.3706680443,1.47831970571,1.4429390119,1.38311745236,1.50276057144,7.96155564274,0.78361617436,0.64379192664,1.31884336602,0.809422848744,1.335463591,0.72111090135,1.11745254825,1.04345801298,1.2128956498,0.733134850654,0.791824698292,1.15883716021,1.21904324679,0.977426908689,0.75367450927,1.16788787405,1.21942445326,1.06174384487,0.902509861463,1.02290040996,1.14397099913,1.11695466724,0.980106308547,0.950459020132,0.893965501891,1.05549580002,0.0,0.0,0.0,0.0,45.5433061725,0.471140560672
25,0.0,1.0,120000.0,,671.0,671.0,,0.47,83.72,,,56175.0,3171.0,-17.0,0.28,,2014.0,11.0,2.0,2015.0,2.0,2.0,2005.0,40.17726,-105.0583,4974.0,,,,,,,,,,,25.0,25.0,53.3917204301,78.403655914,57.57,45.6915384615,1.0,81.717,71.6838461538,1.0,2.0,56.9753333333,50.0320833333,1.0,56.9753333333,50.0320833333,1.0,4.0,-21.8417204301,-23.513655914,10.0331538462,25.0,68.9,-2.78384615385,1.0,,,,,,,,,,,,,,,,,657.0,47.0,18.0,1.0,3.0,47.0,0.0,46.0,0.0,0.0,0.53,45.0,7.0,10860.0,25.0,98.2163758175,116.376693268,0.575295860489,0.612406236835,-6.45065937294,0.701898689795,0.593537131103,15.4383474805,1.02613223269,0.977973871829,4.69319248796,0.973079399461,1.02616290702,-5.45520823789,0.000178978314736,0.910331864317,0.00748930363038,1.42578941076,1.51251740761,1.58342656655,1.7248331221,1.48584925893,1.69608608796,1.66454043578,1.43250485275,1.65810309958,1.46477538032,1.7377210547,1.59603572663,1.59152896463,1.60054248863,0.563154309744,0.589086928004,0.550588392159,1.93158367127,0.730057771397,1.09287278868,0.861739332856,1.07054603047,1.19397345398,1.24018801207,0.653985429374,0.693197877424,1.24644528257,1.22430865835,0.950847836598,0.657752648073,1.24023440837,1.21651420699,1.04472804176,0.85174736372,1.01120533311,1.13175437505,1.09188429835,0.948857525807,0.921900357174,0.869468436847,1.10296574255,0.0,0.0,0.0,0.0,64.4977581984,0.656690472048
26,0.0,1.0,129900.0,1101.0,938.0,928.0,84.0,0.51,70.7,2982.0,1160.0,65607.0,,,,,2013.0,12.0,31.0,2014.0,3.0,31.0,1973.0,39.6991,-104.8396,5567.0,,,,,,,,,,,26.0,26.0,21.6784946237,43.7720430108,30.286,25.4961538462,1.0,55.126,48.5384615385,1.0,2.0,24.1195555556,19.39,1.0,24.1195555556,19.39,1.0,4.0,9.87150537634,11.1179569892,6.58753846154,22.0,45.587,-2.95146153846,1.0,,,,,,,,,,,,,,,,,930.0,50.0,18.0,0.0,3.0,52.0,28.0,13.0,0.0,4.0,0.64,67.0,8.0,11054.0,26.0,74.4868996134,86.3771540511,0.685011476848,0.647238212763,5.51425273329,1.17433003426,0.594583577413,49.368272967,1.49194154153,0.665072280829,55.4223632553,1.3309007883,0.669104746308,49.7254226468,-0.00115150762273,1.57690531899,0.221573887975,-1.73943663447,1.39444909486,1.4276429773,1.4106238192,1.41937445918,1.40884195088,1.41730246614,1.29274891146,1.29222781914,1.3211346676,1.46756139368,1.38519075594,1.3581950516,1.41218646028,3.82324928035,0.66123510355,0.601656248114,0.85608759837,0.714856645912,1.50558915881,0.59709920227,0.590958901686,0.758589018224,1.63693372617,0.72880577724,0.671745472377,0.661557094975,1.66207142396,1.12350840663,0.668735902525,0.691386830519,1.66146287648,1.31813040144,0.944567963182,0.680458610945,1.66136663178,1.43348471959,1.11765940393,0.692545402519,0.68244173342,0.688318173115,1.0,0.0,0.0,0.0,54.3180894865,0.729230103125
27,0.0,1.0,78100.0,613.0,600.0,589.0,96.0,0.74,98.34,2633.0,1196.0,57924.0,,,,,2013.0,12.0,31.0,2014.0,3.0,31.0,2008.0,39.72039,-104.78676,5499.0,,,,,,,,,,,27.0,27.0,21.5238709677,45.248172043,30.458,24.94,1.0,56.182,50.0446153846,1.0,2.0,23.8315555556,19.3604166667,1.0,23.8315555556,19.3604166667,1.0,4.0,10.0261290323,9.64182795699,6.13738461538,23.0,47.174,-2.87061538462,1.0,,,,,,,,,,,,,,,,,589.0,56.0,21.0,0.0,11.0,18.0,9.0,54.0,1.0,7.0,0.66,14.0,5.0,11054.0,27.0,70.181620522,79.8104307815,0.790046384617,0.620232677961,21.4941438836,1.19551611458,0.57382320505,52.0020518293,1.43808735734,0.67742211728,52.8942303942,1.28760312461,0.712453359216,44.6682486551,-0.000994107043835,1.49804762896,0.259168305671,-1.36498065728,1.48906017579,1.50142781267,1.5396851906,1.536788137,1.53708696912,1.54557609344,1.53497505405,1.50565731597,1.48575199468,1.81879365384,1.54948023972,1.5781508224,1.52080965704,-3.77043669434,0.844472840669,0.451782057071,1.03275673282,0.629227959693,0.832473893638,0.495094920853,0.677353613833,0.697016786597,1.84018333047,0.742688941612,0.659684657079,0.837884638558,1.64035171799,1.27061640678,0.655905832485,0.83848219878,1.58079696278,1.34539915677,0.898964347048,0.771229084669,1.5631669001,1.37321727276,1.1342690929,0.764094048905,0.718553778083,0.77447884719,0.0,0.0,0.0,0.0,41.469520131,0.590888609048
28,0.0,0.0,127151.0,1126.0,1066.0,1235.0,110.0,0.86,88.69,4978.0,2977.0,109527.0,,,,,2013.0,12.0,31.0,2014.0,3.0,31.0,,39.736,-104.8706,5372.0,,,,,,,,,,,28.0,28.0,21.1412903226,44.085483871,29.791,24.6707692308,1.0,56.832,48.4538461538,1.0,2.0,23.5708888889,18.8635416667,1.0,23.5708888889,18.8635416667,1.0,4.0,10.4087096774,10.804516129,8.37815384615,22.0,45.976,-2.47784615385,1.0,,,,,,,,,,,,,,,,,1241.0,47.0,20.0,0.0,10.0,74.0,10.0,5.0,0.0,1.0,0.43,84.0,5.0,11054.0,28.0,145.574425236,165.198237608,0.754384278846,0.433960237986,42.4749096509,1.1678168084,0.67267116031,42.3992568466,1.35171159087,0.689859863884,48.9639751154,1.26082070673,0.739296583636,41.3638608812,-0.000828092317837,1.41487425124,0.197288437776,-0.970031624134,2.14910747304,2.10997264256,2.17894072189,2.09941159604,1.85876435867,,,,,,2.07923935844,,2.07923935844,,0.60167115719,0.800240930845,1.27758113136,0.409079907748,0.639180751006,0.750586997346,0.870057873735,0.611918138776,1.55991875739,0.840766286698,0.84703441779,0.850670696073,1.43243895605,1.12253271057,0.95147316076,0.876061666974,1.4361882969,1.22888747848,1.04224541416,0.91242772043,1.44315874821,1.29947570515,1.17166374997,0.894512361997,0.959679974387,0.857643258647,0.0,0.0,0.0,0.0,82.8108607139,0.568855831508
29,1.0,0.0,71715.0,701.0,699.0,723.0,103.0,0.84,82.84,2723.0,1513.0,59896.0,,,,,2013.0,12.0,31.0,2014.0,3.0,31.0,,39.7429,-104.8711,5345.0,,,,,,,,,,,29.0,29.0,21.5064516129,44.3866666667,30.18,25.1415384615,1.0,55.595,49.1684615385,1.0,2.0,23.8788888889,19.2822916667,1.0,23.8788888889,19.2822916667,1.0,4.0,10.0435483871,10.5033333333,6.42653846154,22.0,46.263,-2.90546153846,1.0,,,,,,,,,,,,,,,,,734.0,48.0,18.0,1.0,21.0,60.0,14.0,3.0,0.0,1.0,0.58,83.0,5.0,9920.0,29.0,77.082923405,89.1582897716,0.962774359635,0.462110868355,52.002162944,1.16787137018,0.533228987938,54.3418049664,1.3681706,0.642579294394,53.0336864136,1.26813986561,0.731909854249,42.284768889,-0.000757169464219,1.37934190157,0.150189125105,-0.801306155378,1.83605426299,1.78891858434,1.73066617597,1.88720717908,1.92403776811,1.51935961904,1.64588168859,,,,1.76173218259,1.58262065381,1.8333767941,13.6772834199,0.646353299631,0.884185218131,1.14289261635,0.695103807552,1.05578144337,0.82071104808,0.768500293852,0.753602763437,1.48544838454,0.819708446119,0.850545905972,0.936200553186,1.47426649586,1.08080260426,0.891544971644,0.946245643153,1.46843988617,1.23735915805,1.03527692656,0.931949903942,1.47483837798,1.31171902768,1.14781979106,0.903889539486,0.929568963953,0.902098016277,0.0,0.0,0.0,0.0,46.4835750976,0.603033370353
30,0.0,1.0,117255.0,1126.0,989.0,1042.0,93.0,0.78,87.57,4148.0,1800.0,91247.0,,,,,2013.0,12.0,31.0,2014.0,3.0,31.0,,39.7341,-104.8131,5431.0,,,,,,,,,,,30.0,30.0,21.5431182796,42.9217204301,30.074,25.5269230769,1.0,54.552,47.7515384615,1.0,2.0,24.1333333333,19.1147916667,1.0,24.1333333333,19.1147916667,1.0,4.0,10.0068817204,11.9682795699,6.80046153846,21.0,44.456,-3.29553846154,1.0,,,,,,,,,,,,,,,,,1051.0,49.0,16.0,0.0,5.0,70.0,15.0,7.0,0.0,3.0,0.45,81.0,6.0,9920.0,30.0,107.242225759,123.770765188,0.708668825941,0.513052035526,27.6034140708,1.26131343485,0.592962057971,52.9885243758,1.47170150984,0.648440732639,55.9393852418,1.32029943269,0.679778399818,48.5133157685,-0.00119531999304,1.59885531651,0.211913611533,-1.84366626343,1.97890669282,1.73547085473,1.60930347917,2.0976164271,1.51884110864,1.02990852147,0.966739322698,0.995169371759,0.931731667991,,1.42929860515,0.980887220979,1.78802771249,45.1413860017,0.630218079461,0.729559264378,1.06035118967,0.629275892554,0.63154956785,0.565350793323,0.687417523339,0.649320917771,1.6543252143,0.701183796892,0.697740061532,0.792427666306,1.55276180797,1.06147934062,0.730529233405,0.779953904005,1.57177805495,1.28297518743,0.955506790027,0.761303575702,1.6178992042,1.35707535593,1.1302113961,0.746273631,0.748436716996,0.738622390247,0.0,0.0,0.0,0.0,82.1958675745,0.766450593437
31,1.0,0.0,69725.0,676.0,756.0,759.0,112.0,0.72,65.82,2271.0,1833.0,49955.0,,,,,2013.0,12.0,31.0,2014.0,3.0,31.0,,39.7315,-104.815,5440.0,,,,,,,,,,,31.0,31.0,21.5969892473,43.1547311828,30.182,25.5330769231,1.0,55.004,47.8376923077,1.0,2.0,24.1466666667,19.2066666667,1.0,24.1466666667,19.2066666667,1.0,4.0,9.95301075269,11.7352688172,7.16630769231,21.0,44.743,-3.09469230769,1.0,,,,,,,,,,,,,,,,,746.0,47.0,17.0,0.0,3.0,73.0,16.0,5.0,0.0,3.0,0.44,86.0,7.0,9920.0,31.0,86.3234797887,94.4867908984,0.89260043442,0.74471751993,16.567649845,1.13051751184,0.735657526597,34.9273656628,1.26491893536,0.77168915055,38.9929956,1.19176136833,0.808119771423,32.1911422121,-0.000648002036042,1.32464902006,0.234657921809,-0.541596843744,1.96909420241,1.80588594221,1.82141083849,1.8895632971,1.62192681891,0.93477983848,0.9214683282,,,,1.56630418083,0.92812408334,1.82157621982,49.0482982134,0.835730354135,0.864958149449,1.18118126938,0.904594901204,1.08046456522,0.784104353709,0.777379229562,0.764270188468,1.31758699978,0.904012899075,0.844053893042,0.88823354987,1.31345345542,1.07546914929,0.893039323576,0.90752566712,1.33303522875,1.17694432917,1.00863147343,0.887953197827,1.34077559383,1.22841751616,1.08587035501,0.891968123139,0.910304340822,0.878039514302,1.0,0.0,0.0,0.0,33.4384572782,0.387362249067
